2014-03-16 13:38:01,489 [10] DEBUG Spring.Data.NHibernate.Support.SessionScope+LazySessionHolder - Created LazySessionHolder

2014-03-16 13:38:01,511 [10] DEBUG Spring.Data.NHibernate.Support.OpenSessionInViewModule - Trying to close SessionScope

2014-03-16 13:38:01,511 [10] DEBUG Spring.Data.NHibernate.Support.OpenSessionInViewModule - Closing single Hibernate Session in SessionScope

2014-03-16 13:38:01,512 [10] DEBUG Spring.Data.NHibernate.Support.SessionScope+LazySessionHolder - Closed LazySessionHolder

2014-03-16 13:38:01,550 [5] DEBUG Spring.Data.NHibernate.Support.OpenSessionInViewModule - Opening single Hibernate Session in SessionScope

2014-03-16 13:38:01,550 [5] DEBUG Spring.Data.NHibernate.Support.SessionScope+LazySessionHolder - Created LazySessionHolder

2014-03-16 13:38:01,572 [5] DEBUG Spring.Data.NHibernate.Support.OpenSessionInViewModule - Trying to close SessionScope

2014-03-16 13:38:01,573 [5] DEBUG Spring.Data.NHibernate.Support.OpenSessionInViewModule - Closing single Hibernate Session in SessionScope

2014-03-16 13:38:01,573 [5] DEBUG Spring.Data.NHibernate.Support.SessionScope+LazySessionHolder - Closed LazySessionHolder

2014-03-16 13:38:01,608 [10] DEBUG Spring.Data.NHibernate.Support.OpenSessionInViewModule - Opening single Hibernate Session in SessionScope

2014-03-16 13:38:01,608 [10] DEBUG Spring.Data.NHibernate.Support.SessionScope+LazySessionHolder - Created LazySessionHolder

2014-03-16 13:38:01,655 [10] DEBUG Spring.Data.NHibernate.Support.OpenSessionInViewModule - Trying to close SessionScope

2014-03-16 13:38:01,655 [10] DEBUG Spring.Data.NHibernate.Support.OpenSessionInViewModule - Closing single Hibernate Session in SessionScope

2014-03-16 13:38:01,656 [10] DEBUG Spring.Data.NHibernate.Support.SessionScope+LazySessionHolder - Closed LazySessionHolder

2014-03-16 13:38:01,818 [10] DEBUG Spring.Data.NHibernate.Support.OpenSessionInViewModule - Opening single Hibernate Session in SessionScope

2014-03-16 13:38:01,819 [10] DEBUG Spring.Data.NHibernate.Support.SessionScope+LazySessionHolder - Created LazySessionHolder

2014-03-16 13:38:01,819 [9] DEBUG Spring.Data.NHibernate.Support.OpenSessionInViewModule - Opening single Hibernate Session in SessionScope

2014-03-16 13:38:01,819 [9] DEBUG Spring.Data.NHibernate.Support.SessionScope+LazySessionHolder - Created LazySessionHolder

2014-03-16 13:38:01,820 [10] DEBUG Spring.Data.NHibernate.Support.OpenSessionInViewModule - Trying to close SessionScope

2014-03-16 13:38:01,821 [10] DEBUG Spring.Data.NHibernate.Support.OpenSessionInViewModule - Closing single Hibernate Session in SessionScope

2014-03-16 13:38:01,821 [10] DEBUG Spring.Data.NHibernate.Support.SessionScope+LazySessionHolder - Closed LazySessionHolder

2014-03-16 13:38:01,820 [9] DEBUG Spring.Data.NHibernate.Support.OpenSessionInViewModule - Trying to close SessionScope

2014-03-16 13:38:01,822 [9] DEBUG Spring.Data.NHibernate.Support.OpenSessionInViewModule - Closing single Hibernate Session in SessionScope

2014-03-16 13:38:01,822 [9] DEBUG Spring.Data.NHibernate.Support.SessionScope+LazySessionHolder - Closed LazySessionHolder

2014-03-16 13:38:01,840 [10] DEBUG Spring.Data.NHibernate.Support.OpenSessionInViewModule - Opening single Hibernate Session in SessionScope

2014-03-16 13:38:01,844 [10] DEBUG Spring.Data.NHibernate.Support.SessionScope+LazySessionHolder - Created LazySessionHolder

2014-03-16 13:38:01,848 [10] DEBUG Spring.Data.NHibernate.Support.OpenSessionInViewModule - Trying to close SessionScope

2014-03-16 13:38:01,848 [10] DEBUG Spring.Data.NHibernate.Support.OpenSessionInViewModule - Closing single Hibernate Session in SessionScope

2014-03-16 13:38:01,849 [10] DEBUG Spring.Data.NHibernate.Support.SessionScope+LazySessionHolder - Closed LazySessionHolder

2014-03-16 13:38:02,136 [9] DEBUG Spring.Data.NHibernate.Support.OpenSessionInViewModule - Opening single Hibernate Session in SessionScope

2014-03-16 13:38:02,137 [9] DEBUG Spring.Data.NHibernate.Support.SessionScope+LazySessionHolder - Created LazySessionHolder

2014-03-16 13:38:02,136 [10] DEBUG Spring.Data.NHibernate.Support.OpenSessionInViewModule - Opening single Hibernate Session in SessionScope

2014-03-16 13:38:02,155 [10] DEBUG Spring.Data.NHibernate.Support.SessionScope+LazySessionHolder - Created LazySessionHolder

2014-03-16 13:38:02,158 [10] DEBUG Spring.Data.NHibernate.Support.OpenSessionInViewModule - Opening single Hibernate Session in SessionScope

2014-03-16 13:38:02,158 [10] DEBUG Spring.Data.NHibernate.Support.SessionScope+LazySessionHolder - Created LazySessionHolder

2014-03-16 13:38:02,165 [9] INFO  YiQiWorkFlow.Application.Service.Fb.FbGoodsArchivesSupplierService - Entering Search;27d33f9c-900a-40fd-bce3-d2b5b4bd9c4b;c=YiQiWorkFlow.Domain.Basement.SearchDtoBase`1[YiQiWorkFlow.Domain.Fb.FbGoodsArchivesSupplier]

2014-03-16 13:38:02,165 [9] DEBUG Spring.Data.NHibernate.Support.SessionScope+LazySessionHolder - session instance requested - opening new session

2014-03-16 13:38:02,165 [9] DEBUG Spring.Data.NHibernate.SessionFactoryUtils - Opening Hibernate Session

2014-03-16 13:38:02,166 [9] DEBUG Spring.Data.NHibernate.HibernateTransactionManager - Found thread-bound Session [NHibernate.Impl.SessionImpl] for Hibernate transaction

2014-03-16 13:38:02,166 [9] DEBUG Spring.Data.NHibernate.HibernateTransactionManager - Using transaction object [Spring.Data.NHibernate.HibernateTransactionManager+HibernateTransactionObject]

2014-03-16 13:38:02,166 [9] DEBUG Spring.Data.NHibernate.HibernateTransactionManager - Creating new transaction with name [YiQiWorkFlow.Application.Service.Fb.FbGoodsArchivesSupplierService.Search]:PROPAGATION_Required,ISOLATION_ReadCommitted

2014-03-16 13:38:02,167 [9] DEBUG Spring.Data.NHibernate.HibernateTransactionManager - Exposing Hibernate transaction as ADO transaction [System.Data.SqlClient.SqlConnection]

2014-03-16 13:38:02,279 [10] DEBUG Spring.Data.NHibernate.Support.OpenSessionInViewModule - Opening single Hibernate Session in SessionScope

2014-03-16 13:38:02,279 [10] DEBUG Spring.Data.NHibernate.Support.SessionScope+LazySessionHolder - Created LazySessionHolder

2014-03-16 13:38:02,346 [9] DEBUG NHibernate.SQL - select cast(count(*) as INT) as col_0_0_ from dbo.fb_goods_archives_supplier fbgoodsarc0_ where fbgoodsarc0_.goods_code like ('%'+@p0+'%');@p0 = '13949482803624204' [Type: String (4000)]

2014-03-16 13:38:02,384 [9] DEBUG NHibernate.SQL - select TOP (@p0) fbgoodsarc0_.Id as Id78_, fbgoodsarc0_.goods_code as goods2_78_, fbgoodsarc0_.sup_code as sup3_78_, fbgoodsarc0_.sup_name as sup4_78_, fbgoodsarc0_.py_code as py5_78_, fbgoodsarc0_.op_code as op6_78_, fbgoodsarc0_.pool_rate as pool7_78_, fbgoodsarc0_.offer_mode as offer8_78_, fbgoodsarc0_.offer_min as offer9_78_, fbgoodsarc0_.input_tax as input10_78_, fbgoodsarc0_.purchase_price as purchase11_78_, fbgoodsarc0_.nontax_purchase_price as nontax12_78_, fbgoodsarc0_.if_main_supplier as if13_78_, fbgoodsarc0_.if_examine as if14_78_, fbgoodsarc0_.sys_guid as sys15_78_ from dbo.fb_goods_archives_supplier fbgoodsarc0_ where fbgoodsarc0_.goods_code like ('%'+@p1+'%');@p0 = 10 [Type: Int32 (0)], @p1 = '13949482803624204' [Type: String (4000)]

2014-03-16 13:38:02,400 [9] DEBUG Spring.Data.NHibernate.HibernateTransactionManager - Committing Hibernate transaction on Session [NHibernate.Impl.SessionImpl]

2014-03-16 13:38:02,401 [9] DEBUG Spring.Data.NHibernate.HibernateTransactionManager - Not closing pre-bound Hibernate Session [NHibernate.Impl.SessionImpl] after transaction

